date,meantemp,humidity,wind_speed,meanpressure
2/6/2013,16.666666666666668,71.33333333333333,8.633333333333333,1018.6666666666666
2/7/2013,15.6,59.4,10.74,1018.6
2/8/2013,14,70.42857142857143,9.257142857142856,1017.1428571428571
2/9/2013,15.428571428571429,61.285714285714285,9.257142857142856,1016.8571428571429
2/10/2013,15.25,71.5,3.4749999999999996,1017.125
2/11/2013,15.875,70.5,5.325,1016.5
2/12/2013,15.333333333333334,70.33333333333333,7.416666666666667,1017.5
2/13/2013,16.285714285714285,70.14285714285714,6.085714285714287,1016
2/14/2013,17.333333333333332,63.833333333333336,4.333333333333333,1014.1666666666666
2/15/2013,19.166666666666668,65.33333333333333,10.183333333333335,1011.6666666666666
2/16/2013,14.428571428571429,92.71428571428571,8.485714285714286,1008
2/17/2013,13.666666666666666,90,0,1012.6666666666666
2/18/2013,15.6,78.4,12.220000000000002,1016.2
2/19/2013,15.857142857142858,82,5.814285714285715,1015.7142857142857
2/20/2013,17.714285714285715,74.71428571428571,5.814285714285715,1017
2/21/2013,20,67.28571428571429,6.614285714285714,1015.4285714285714
2/22/2013,20.5,65.625,10.875000000000002,1016
2/23/2013,17.428571428571427,74.85714285714286,9.257142857142856,1017
2/24/2013,16.857142857142858,78.85714285714286,7.400000000000001,1018.8571428571429
2/25/2013,16.875,72.875,4.6375,1018.25
2/26/2013,17.857142857142858,70,17.587500000000002,1015.1428571428571
2/27/2013,20.8,57.2,6.660000000000001,1015.2
2/28/2013,19.428571428571427,52.857142857142854,12.957142857142857,1017.4285714285714
3/1/2013,17.333333333333332,49.333333333333336,24.066666666666663,1016.3333333333334
3/2/2013,19,54,15.725,1016.25
3/3/2013,19.333333333333332,62.833333333333336,8.633333333333333,1016.1666666666666
3/4/2013,17.6,71,5.5600000000000005,1015.8
3/5/2013,20.875,61.875,4.1625000000000005,1016.375
3/6/2013,20.857142857142858,65.28571428571429,6.871428571428573,1015.7142857142857
3/7/2013,23.428571428571427,57.142857142857146,8.728571428571428,1015.2857142857143
3/8/2013,24.166666666666668,44.833333333333336,7.1000000000000005,1014.8333333333334
3/9/2013,25.428571428571427,49.714285714285715,5.285714285714286,1009.2857142857143
3/10/2013,23.142857142857142,57.57142857142857,4.228571428571429,1008
3/11/2013,24,66.33333333333333,0.9333333333333332,1011.1666666666666
3/12/2013,23.5,62.5,4.933333333333334,1011.5
3/13/2013,21.5,70.5,5.55,1009
3/14/2013,22.333333333333332,61.166666666666664,12.033333333333333,1013.1666666666666
3/15/2013,24.166666666666668,45.833333333333336,7.716666666666668,1016.1666666666666
3/16/2013,20.333333333333332,67.66666666666667,3.6999999999999997,1016.1666666666666
3/17/2013,22.666666666666668,58.666666666666664,8.95,1015
3/18/2013,23.428571428571427,58.142857142857146,17.457142857142856,1009.4285714285714
3/19/2013,22.5,73.66666666666667,10.483333333333333,1011
3/20/2013,29.166666666666668,36.333333333333336,6.800000000000001,1009.5
3/21/2013,23.833333333333332,58.5,10.5,1008.3333333333334
3/22/2013,25.25,50.25,9.7125,1006.375
3/23/2013,27.375,50.125,9.950000000000001,1007.625
3/24/2013,27,48.75,10.8875,1010.25
3/25/2013,23.5,45.5,15.962499999999999,1010.625
3/26/2013,24.142857142857142,44.57142857142857,12.957142857142857,1008.8571428571429
3/27/2013,21,62,1.85,1009
3/28/2013,22.428571428571427,62.714285714285715,7.4142857142857155,1009.5714285714286
3/29/2013,21.25,70.375,5.550000000000001,1009.75
3/30/2013,23.5,54.75,11.112499999999999,1008.625
3/31/2013,23.2,58,6.660000000000001,1008.6
4/1/2013,25.375,45.5,4.4,1008.5
4/2/2013,25.166666666666668,51,8.65,1009.5
4/3/2013,26.2,45.6,8.14,1009
4/4/2013,24.6,41.8,11.120000000000001,1007.8
4/5/2013,25.6,31,15.559999999999999,1007
4/6/2013,25.857142857142858,29.857142857142858,11.900000000000002,1006.1428571428571
4/7/2013,29.142857142857142,23.285714285714285,10.314285714285715,1005
4/8/2013,28.714285714285715,33.857142857142854,5.3,1006
4/9/2013,30.166666666666668,30.5,8.65,1005.3333333333334
4/10/2013,30,28,6.1,1006.7142857142857
4/11/2013,30,24.2,7.780000000000001,1006.4
4/12/2013,28.857142857142858,32.57142857142857,6.342857142857143,1007.5714285714286
4/13/2013,30.2,29.2,10.000000000000002,1008.4
4/14/2013,28.25,39.375,6.487499999999999,1007
4/15/2013,28.25,41.375,6.25,1003.875
4/16/2013,32.125,24.625,10.424999999999999,1000
4/17/2013,29.2,24.2,6.659999999999999,1002.2
4/18/2013,30.285714285714285,30.285714285714285,4.757142857142858,1002.8571428571429
4/19/2013,28.285714285714285,31.285714285714285,3.971428571428571,1002.5714285714286
4/20/2013,30.625,29,7.6375,1003.375
4/21/2013,27.666666666666668,38.666666666666664,13.883333333333333,1006.8333333333334
4/22/2013,27.375,45.375,7.650000000000001,1010
4/23/2013,28.625,44.125,4.625000000000001,1009.875
4/24/2013,30.285714285714285,41.714285714285715,2.1142857142857143,1008.5714285714286
4/25/2013,31.142857142857142,38.285714285714285,3.7,1007.7142857142857
4/26/2013,29.875,45.875,6.7125,1008.375
4/27/2013,31.142857142857142,31.428571428571427,13.485714285714286,1007
4/28/2013,30.571428571428573,28,12.971428571428572,1005.4285714285714
4/29/2013,32.125,26.375,7.875,1004.875
4/30/2013,31.142857142857142,32,7.928571428571429,1004.8571428571429
5/1/2013,31.857142857142858,15.857142857142858,12.685714285714287,1002.8333333333334
5/2/2013,29.833333333333332,22.166666666666668,11.433333333333335,1001.2
5/3/2013,28.571428571428573,31.571428571428573,9,999.4285714285714
5/4/2013,32.857142857142854,31.428571428571427,2.914285714285714,999
5/5/2013,32.625,31.125,3.0125,1000.625
5/6/2013,32.75,39.25,3.7,1001.625
5/7/2013,32.875,33.25,7.175000000000001,1002
5/8/2013,34.5,23,9.25,1001.1666666666666
5/9/2013,34.285714285714285,26,8.985714285714284,1000.8571428571429
5/10/2013,34,27.714285714285715,9.528571428571428,1000.1428571428571
5/11/2013,30.75,30.375,14.8125,999.875
5/12/2013,29.857142857142858,40.142857142857146,5.828571428571428,1003.7142857142857
5/13/2013,31.714285714285715,34,3.9714285714285715,1003.5714285714286
5/14/2013,32.285714285714285,34.285714285714285,4.771428571428571,1001.5714285714286
5/15/2013,33,33,3.2375000000000003,999.8571428571429
5/16/2013,33,34.75,7.175000000000001,998.5
5/17/2013,32.833333333333336,28.166666666666668,9.866666666666667,1000.3333333333334
5/18/2013,31.4,42.2,12.966666666666669,999
5/19/2013,35.333333333333336,22.333333333333332,15.749999999999998,999.6666666666666
5/20/2013,36.4,24.2,7.4,998.4
5/21/2013,36,19,11.371428571428572,998.6666666666666
5/22/2013,36.75,22.125,17.5875,998.625
5/23/2013,37.5,23.333333333333332,13.566666666666668,997.1666666666666
5/24/2013,38.42857142857143,27.428571428571427,11.385714285714286,996.4285714285714
5/25/2013,38.714285714285715,22.428571428571427,10.314285714285715,998.1428571428571
5/26/2013,37.8,21.2,10.74,998.2
5/27/2013,35.857142857142854,31.571428571428573,8.72857142857143,999.1428571428571
5/28/2013,35.333333333333336,29,8.333333333333334,1000.1666666666666
5/29/2013,34.142857142857146,27.857142857142858,5.557142857142858,999.4285714285714
5/30/2013,32.2,28.2,5.5600000000000005,999.6
5/31/2013,33.625,40.125,10.6375,998.7142857142857
6/1/2013,32,54,13.4375,998.75
6/2/2013,32.4,56.6,14.200000000000001,1001
6/3/2013,35.6,47,12.239999999999998,999.6
6/4/2013,35.857142857142854,42.57142857142857,5.028571428571429,999.8571428571429
6/5/2013,37.166666666666664,36.5,9.866666666666665,998
6/6/2013,31.285714285714285,61.714285714285715,10.042857142857144,997.2857142857143
6/7/2013,34,49.25,7.412500000000001,998
6/8/2013,34.2,57.4,13.34,997
6/9/2013,36.166666666666664,40,11.416666666666666,995.1666666666666
6/10/2013,36.625,42.75,8.100000000000001,995.125
6/11/2013,30.166666666666668,61.666666666666664,16.349999999999998,1000
6/12/2013,34.142857142857146,54.142857142857146,7.4142857142857155,998
6/13/2013,29.833333333333332,68.66666666666667,9.866666666666665,998.6666666666666
6/14/2013,30.142857142857142,68.14285714285714,7.942857142857142,997.4285714285714
6/15/2013,30.714285714285715,65,13.22857142857143,997.8571428571429
6/16/2013,27,88.85714285714286,8.485714285714286,996.4285714285714
6/17/2013,26.875,87.375,8.3375,994.75
6/18/2013,28.4,83.6,5.18,996.4
6/19/2013,29.857142857142858,72.85714285714286,4.228571428571429,999
6/20/2013,33,52.714285714285715,4.771428571428571,997.1666666666666
6/21/2013,34.833333333333336,47.333333333333336,5.866666666666667,995.3333333333334
6/22/2013,35.6,39.4,10.74,996.2
6/23/2013,35.166666666666664,53,8.350000000000001,995.6666666666666
6/24/2013,33.142857142857146,55,13.22857142857143,996.2857142857143
6/25/2013,30.571428571428573,70.42857142857143,11.114285714285716,999.1666666666666
6/26/2013,30.666666666666668,71.5,6.483333333333333,999
6/27/2013,31.428571428571427,61.857142857142854,7.957142857142856,996.7142857142857
6/28/2013,31.5,64.25,8.8125,996
6/29/2013,33.25,57,13.875,995.25
6/30/2013,32.833333333333336,52.166666666666664,10.5,997.1666666666666
7/1/2013,33.857142857142854,54,8.728571428571428,996.4285714285714
7/2/2013,33.142857142857146,58.285714285714285,9.799999999999999,996
7/3/2013,31.571428571428573,70,6.357142857142857,997.5714285714286
7/4/2013,32.375,67.5,9.25,997
7/5/2013,32.8,62.2,12.959999999999999,997.8
7/6/2013,31,73.14285714285714,11.37142857142857,1000.5714285714286
7/7/2013,31.166666666666668,77.33333333333333,7.1000000000000005,1000.1666666666666
7/8/2013,29.833333333333332,75.16666666666667,6.483333333333334,997.5
7/9/2013,29,78.83333333333333,8.016666666666667,996.8333333333334
7/10/2013,29.75,75.375,6.4875,995.75
7/11/2013,32.5,65.5,7.116666666666667,997.3333333333334
7/12/2013,28.875,86.625,5.562500000000001,1000
7/13/2013,31.75,70.25,12.0625,998.875
7/14/2013,30.75,71.625,4.8125,997.375
7/15/2013,31.75,73.25,13.537500000000001,998.375
7/16/2013,29.875,83.875,9,999
7/17/2013,31.125,78.375,8.65,998
7/18/2013,31.75,76,5.550000000000001,995
7/19/2013,30.5,73.5,9.266666666666666,995.3333333333334
7/20/2013,26.833333333333332,90.66666666666667,4.933333333333333,999.1666666666666
7/21/2013,28.2,88,2.2399999999999998,996.4
7/22/2013,29.5,80.33333333333333,4.333333333333333,996.8333333333334
7/23/2013,31.857142857142858,70.71428571428571,3.9714285714285715,998
7/24/2013,29.714285714285715,84.14285714285714,3.971428571428571,997.1428571428571
7/25/2013,28.333333333333332,84.5,8.016666666666667,995.1666666666666
7/26/2013,30,73.85714285714286,5.571428571428572,995.4285714285714
7/27/2013,30.142857142857142,79,4.228571428571429,997.2857142857143
7/28/2013,32.285714285714285,67.42857142857143,6.085714285714286,998.1428571428571
7/29/2013,31,77.42857142857143,4.771428571428571,997.1428571428571
7/30/2013,30.5,75.66666666666667,8.016666666666667,996.5
7/31/2013,28.833333333333332,78.5,9.866666666666665,996.6666666666666
8/1/2013,30,73.5,5.550000000000001,998
8/2/2013,31.571428571428573,66.42857142857143,11.114285714285716,999.4285714285714
8/3/2013,32.5,62.333333333333336,10.816666666666665,1000.8333333333334
8/4/2013,32.5,62.5,5.1,993.25
8/5/2013,29.5,77,6.783333333333334,1001
8/6/2013,27.166666666666668,90.66666666666667,4.016666666666667,1002.1666666666666
8/7/2013,28.375,85.25,3.25,1001.875
8/8/2013,28.5,84,6.166666666666667,1000.5
8/9/2013,27.166666666666668,87.5,3.716666666666667,1001
8/10/2013,29.428571428571427,79.85714285714286,6.1000000000000005,1000.3333333333334
8/11/2013,30,76.83333333333333,6.800000000000001,1001.1666666666666
8/12/2013,29.5,81.5,8.350000000000001,1001
8/13/2013,30.75,72,11.125,999.25
8/14/2013,29.666666666666668,74.33333333333333,9.866666666666667,999.8333333333334
8/15/2013,27.714285714285715,85,8.2,1001.7142857142857
8/16/2013,26.6,92,4.46,1000.8
8/17/2013,27.428571428571427,91,14.285714285714286,999.4285714285714
8/18/2013,28.333333333333332,83.83333333333333,1.2333333333333334,1000.1666666666666
8/19/2013,28.166666666666668,84.66666666666667,5.550000000000001,1000.5
8/20/2013,27.375,88.5,5.325,999
8/21/2013,28.333333333333332,81.16666666666667,10.314285714285717,999.2857142857143
8/22/2013,29.166666666666668,74.83333333333333,6.483333333333334,1001.1666666666666
8/23/2013,31.285714285714285,73.14285714285714,2.642857142857143,1001.4285714285714
8/24/2013,32,71.25,18.525,1000.3333333333334
8/25/2013,29,90.75,0.925,998.75
8/26/2013,32,69.875,6.475,997.8571428571429
8/27/2013,32.142857142857146,57.285714285714285,17.071428571428573,999.8571428571429
8/28/2013,30.142857142857142,60.714285714285715,11.642857142857142,1003.7142857142857
8/29/2013,31.5,57,9.275,1003.25
8/30/2013,29.166666666666668,73,3.1,1003.5
8/31/2013,29,71.75,4.65,1003.25
9/1/2013,30,65.2,11.48,1003.2
9/2/2013,31.857142857142858,50.857142857142854,15.342857142857142,1003.7142857142857
9/3/2013,32.75,45.5,14.799999999999999,1001.5
9/4/2013,31.714285714285715,48,14.542857142857141,1002.1666666666666
9/5/2013,31.666666666666668,46,13.566666666666668,1001.5
9/6/2013,30.571428571428573,55.714285714285715,10.042857142857144,1003.4285714285714
9/7/2013,30.833333333333332,51.833333333333336,6.783333333333334,1004.1666666666666
9/8/2013,28,71.75,2.325,1007.25
9/9/2013,31,57.5,42.22,1007
9/10/2013,29.666666666666668,66.33333333333333,3.6999999999999997,1005.3333333333334
9/11/2013,30.857142857142858,61.142857142857146,3.971428571428571,1005.5714285714286
9/12/2013,31.166666666666668,60.333333333333336,2.7833333333333337,1008.1666666666666
9/13/2013,31.142857142857142,67.14285714285714,3.1714285714285717,1007.1428571428571
9/14/2013,30.5,67,2.7833333333333337,1003.8333333333334
9/15/2013,31.625,56.375,3.9375,1001.375
9/16/2013,29.666666666666668,60,7.100000000000001,1002.3333333333334
9/17/2013,29.25,56.5,3.475,1002.875
9/18/2013,29.142857142857142,58.57142857142857,5.557142857142858,1003.1428571428571
9/19/2013,29.8,61.6,2.96,1001.8
9/20/2013,28.666666666666668,70,9.583333333333334,1003
9/21/2013,25.2,89,5.18,1003
9/22/2013,28.333333333333332,79.66666666666667,3.0833333333333335,1001.6666666666666
9/23/2013,30.285714285714285,68,4.5,1001
9/24/2013,30.75,65.75,5.7875000000000005,1002.75
9/25/2013,28.571428571428573,75,6.614285714285715,1005.4285714285714
9/26/2013,28.2,78.8,4.08,1006.6
9/27/2013,29,71.25,7.4125000000000005,1005.625
9/28/2013,30,67.33333333333333,1.2333333333333334,1005.3333333333334
9/29/2013,28.142857142857142,79.85714285714286,5.557142857142858,1003.8571428571429
9/30/2013,26.857142857142858,84.57142857142857,4.228571428571429,1004.7142857142857
10/1/2013,28.285714285714285,68.71428571428571,6.371428571428571,1007.7142857142857
10/2/2013,29.2,61.4,7.42,1010
10/3/2013,28.6,59,7.4,1008.6
10/4/2013,24.833333333333332,84.33333333333333,6.783333333333334,1007.5
10/5/2013,28.5,69,2.0875,1004.125
10/6/2013,29.75,66.5,1.85,1005.25
10/7/2013,29.714285714285715,66.57142857142857,1.5857142857142859,1008.8571428571429
10/8/2013,29.2,69.4,0,1009.8
10/9/2013,30.833333333333332,65.5,5.566666666666667,1010.3333333333334
10/10/2013,29.428571428571427,66.28571428571429,3.9714285714285715,1010.8571428571429
10/11/2013,23.857142857142858,89.85714285714286,4.242857142857143,1010.5714285714286
10/12/2013,26.142857142857142,82.57142857142857,2.914285714285714,1008.2857142857143
10/13/2013,27.166666666666668,84.33333333333333,0.6166666666666667,1007.6666666666666
10/14/2013,27.714285714285715,74.85714285714286,5.557142857142858,1007
10/15/2013,25.857142857142858,76.42857142857143,3.6999999999999997,1009.1428571428571
10/16/2013,26.428571428571427,75,0,1009
10/17/2013,26.857142857142858,76.71428571428571,1.0571428571428572,1010.4285714285714
10/18/2013,26.333333333333332,73.16666666666667,0,1010.5
10/19/2013,24.571428571428573,69.57142857142857,2.1142857142857143,1011.5714285714286
10/20/2013,24.333333333333332,67.83333333333333,1.55,1010.6666666666666
10/21/2013,24.875,63.625,1.3875000000000002,1009.875
10/22/2013,27.8,53.6,0,1011
10/23/2013,25,67.5,1.1625,1013.625
10/24/2013,23.857142857142858,73.14285714285714,1.0571428571428572,1013.2857142857143
10/25/2013,22.8,75.8,1.86,1011
10/26/2013,23,78.2,0.74,1011.2
10/27/2013,22.875,66.875,2.5500000000000003,1010.625
10/28/2013,22.666666666666668,63.166666666666664,4.933333333333334,1010
10/29/2013,23,62.714285714285715,3.971428571428571,1011.1428571428571
10/30/2013,22.857142857142858,67.42857142857143,2.385714285714286,1012.8571428571429
10/31/2013,23.666666666666668,58.833333333333336,3.0833333333333335,1012.8333333333334
11/1/2013,23.428571428571427,69.14285714285714,1.0571428571428572,1013.2857142857143
11/2/2013,21.625,65,4.6375,1014.5
11/3/2013,20.625,57.875,5.5625,1016
11/4/2013,21.166666666666668,54.166666666666664,2.466666666666667,1017.5
11/5/2013,18.833333333333332,74.33333333333333,0,1017.5
11/6/2013,20.571428571428573,66.71428571428571,3.1857142857142855,1015.8571428571429
11/7/2013,20.142857142857142,73.14285714285714,4.500000000000001,1015.6666666666666
11/8/2013,18,82.2,19.9125,1015.625
11/9/2013,19.857142857142858,73.57142857142857,0.5285714285714286,1016.7142857142857
11/10/2013,16.833333333333332,72,2.466666666666667,1016
11/11/2013,18.857142857142858,61.857142857142854,5.814285714285715,1013.4285714285714
11/12/2013,16.571428571428573,71.71428571428571,0.7999999999999999,1013.8571428571429
11/13/2013,17.75,65,3.0125,1014.25
11/14/2013,17.625,63.375,3.475,1015.25
11/15/2013,17,67,0.925,1016.5
11/16/2013,16.625,69.625,0,1018
11/17/2013,15.571428571428571,67.42857142857143,2.3857142857142857,1017.7142857142857
11/18/2013,18.5,55.125,7.412500000000001,1016.875
11/19/2013,17.875,63.5,7.175,1015.5
11/20/2013,18.25,58.875,2.55,1012.75
11/21/2013,17.875,66.25,2.0875,1013.125
11/22/2013,17.625,74.875,1.1625,1015.75
11/23/2013,18.142857142857142,77.85714285714286,0.7999999999999999,1014.5714285714286
11/24/2013,19.125,58.875,5.0875,1014.5
11/25/2013,21.25,49.875,9.5,1012.875
11/26/2013,21.25,51.375,9.75,1011.75
11/27/2013,19.125,68.5,2.7875,1014.75
11/28/2013,18.625,71.875,1.85,1017.75
11/29/2013,17.75,66.625,4.8625,1016.875
11/30/2013,17.875,69.625,11.8125,1015.875
12/1/2013,18,65,1.5857142857142859,1016.1428571428571
12/2/2013,17.25,73.25,1.85,1015.875
12/3/2013,17.5,73.5,1.3875,1016.75
12/4/2013,17.142857142857142,71.85714285714286,4.228571428571429,1017
12/5/2013,17.142857142857142,69,6.885714285714286,1015.2857142857143
12/6/2013,16.125,72.375,3.7125000000000004,1014
12/7/2013,16,80.5,1.1625,1014.25
12/8/2013,16.5,83.625,0,1014
12/9/2013,16.125,79.25,2.3125,1013.5
12/10/2013,15.5,81.75,2.55,1013.75
12/11/2013,16.625,71.875,6.475000000000001,1014.125
12/12/2013,17.75,62.375,16.9,1012.5
12/13/2013,17.142857142857142,67.71428571428571,11.62857142857143,1012
12/14/2013,16.142857142857142,79,0.7999999999999999,1012.5714285714286
12/15/2013,15.5,86.25,2.55,1015.125
12/16/2013,15.25,89.5,1.1625,1015.625
12/17/2013,14.75,92.875,0.925,1014.25
12/18/2013,14.875,93,2.0875,1012.625
12/19/2013,16.125,89.125,3.2499999999999996,1012.875
12/20/2013,15.375,91.375,4.4125000000000005,1016
12/21/2013,14.75,94,0.4625,1017
12/22/2013,15.25,94,1.3875000000000002,1018.375
12/23/2013,14.25,88.25,9.025,1020.5
12/24/2013,13.5,84.75,5.7875000000000005,1021.375
12/25/2013,13.666666666666666,63.166666666666664,34.4875,1020.625
12/26/2013,12.125,67.625,4.4,1019.25
12/27/2013,11.875,79.875,1.1625,1018.625
12/28/2013,10.875,70,5.325,1019.25
12/29/2013,10.571428571428571,69.42857142857143,5.325,1018.5
12/30/2013,12.375,79.5,6.4750000000000005,1018.125
12/31/2013,14.5,89.375,4.862500000000001,1020.5
1/1/2014,13.375,89.625,7.65,1021
1/2/2014,11,78.375,8.1,1020.25
1/3/2014,12.5,74.875,5.325,1017.75
1/4/2014,12.875,88.125,1.1625,1016.25
1/5/2014,12.375,89,0.4625,1014.5
1/6/2014,11.428571428571429,86.28571428571429,27.3375,1017.625
1/7/2014,12.142857142857142,72.28571428571429,20.599999999999998,1017.75
1/8/2014,11.875,76.875,1.85,1017.875
1/9/2014,12.833333333333334,83,1.2333333333333334,1017
1/10/2014,12.375,85.375,0,1016.625
1/11/2014,12.125,82.625,6.7250000000000005,1019.625
1/12/2014,12.875,80.875,3.2500000000000004,1020.75
1/13/2014,14,72.375,1.1625,1019.375
1/14/2014,14.875,76.75,2.7875,1017
1/15/2014,12,93.5,0.4625,1019.75
1/16/2014,12.285714285714286,90.57142857142857,1.5857142857142859,1019.5714285714286
1/17/2014,12,95.75,1.1625,1017.625
1/18/2014,12.5,94.25,1.85,1020.25
1/19/2014,14.5,84.5,3.4749999999999996,1023
1/20/2014,14.625,83.5,4.4125000000000005,1021.375
1/21/2014,13.571428571428571,96.85714285714286,7.171428571428572,1020.5714285714286
1/22/2014,15.25,96.125,6.7124999999999995,1019.875
1/23/2014,15.625,90.125,6.7125,1020.25
1/24/2014,13.875,88.875,8.1125,1019.25
1/25/2014,11.75,95.625,8.3375,1019.75
1/26/2014,14.375,85.75,8.8125,1019.125
1/27/2014,16.625,72.375,9.950000000000001,1018.75
1/28/2014,16.625,69.875,7.4125000000000005,1016.75
1/29/2014,14.875,81.875,4.625000000000001,1018.625
1/30/2014,14.5,83.25,0.925,1019.375
1/31/2014,14.75,82.5,3.0125,1019.25
2/1/2014,14,79.375,2.55,1019.75
2/2/2014,15.25,76.125,1.85,1016.875
2/3/2014,18.428571428571427,63.857142857142854,12.2875,1014.125
2/4/2014,18.857142857142858,65.42857142857143,13.424999999999999,1011
2/5/2014,17,72.75,1.625,1011.5
2/6/2014,18.5,65.375,6.012500000000001,1010.875
2/7/2014,19.625,67.25,15.049999999999999,1009.25
2/8/2014,13.625,85.375,8.1125,1011.375
2/9/2014,12.875,63.375,9.2625,1012
2/10/2014,12.625,61.75,3.7,1012.5
2/11/2014,13.375,64.625,3.7,1013.5
2/12/2014,13.25,67,9.262500000000001,1013.5
2/13/2014,15.25,64.5,4.875,1013.625
2/14/2014,13,95.5,5.3375,1011.875
2/15/2014,12.375,89.5,3.9375,1012.875
2/16/2014,13.5,79,8.7875,1016
2/17/2014,15.125,66.125,12.725,1017.75
2/18/2014,15.25,60.125,8.799999999999999,1017.375
2/19/2014,15.125,75.375,1.85,1016.625
2/20/2014,16.125,78.625,1.8625,1014.75
2/21/2014,17.125,72.25,8.7875,1014.25
2/22/2014,16.625,85.625,6.250000000000001,1017.375
2/23/2014,16.5,80,7.887500000000001,1019.375
2/24/2014,16.375,69.375,5.3375,1018.625
2/25/2014,18.125,69,0.925,1017.25
2/26/2014,18.75,71.125,2.0875,1014.25
2/27/2014,18.625,76.625,7.175000000000001,1013.125
2/28/2014,15.625,88.375,5.799999999999999,1013.125
3/1/2014,16.142857142857142,87.28571428571429,4.242857142857143,1015.2857142857143
3/2/2014,16.125,79,5.7875000000000005,1017.125
3/3/2014,17.875,65.625,3.7,1016.25
3/4/2014,18.75,66.375,3.7125000000000004,1016.5
3/5/2014,18.875,67,5.325000000000001,1016.125
3/6/2014,18.375,64,4.6375,1016.375
3/7/2014,18.5,62.875,6.7125,1017.125
3/8/2014,19.875,63.875,9.9625,1017
3/9/2014,22,56.625,7.65,1014.5
3/10/2014,20,63.875,10.8875,1014.375
3/11/2014,20.714285714285715,70,15.6,1013.7142857142857
3/12/2014,20,68.875,6.4875,1016.25
3/13/2014,19,60.625,9.950000000000001,1016.25
3/14/2014,19.625,61.25,5.800000000000001,1015
3/15/2014,21.625,62.625,2.7875,1016.375
3/16/2014,23.125,58.5,6.25,1015.375
3/17/2014,26.25,52.125,6.7125,1011.25
3/18/2014,24.857142857142858,53.42857142857143,9.799999999999999,1012.8571428571429
3/19/2014,21.75,57.375,10.1875,1013.25
3/20/2014,21.5,55,7.4,1010.75
3/21/2014,22.5,64.75,5.3375,1007.125
3/22/2014,25,59.5,3.0124999999999997,1007
3/23/2014,22.75,61.875,9.025,1010.625
3/24/2014,22.375,73.125,9.487499999999999,1011.625
3/25/2014,24.625,60.25,2.775,1010.5
3/26/2014,25.125,58.875,2.7750000000000004,1010.625
3/27/2014,23.5,63.25,4.8875,1011.75
3/28/2014,24.428571428571427,67.57142857142857,4.5,1011.1428571428571
3/29/2014,25.875,55.625,8.35,1011.25
3/30/2014,24.125,46.75,13.9,1009.875
3/31/2014,24.125,44.125,13.200000000000001,1008.25
4/1/2014,24.875,45.75,9.712499999999999,1006.125
4/2/2014,26.75,43.375,7.175,1005.75
4/3/2014,25,48,10.424999999999999,1010.375
4/4/2014,25.857142857142858,47.857142857142854,11.914285714285715,1009.8571428571429
4/5/2014,27.375,44,9.2625,1008.875
4/6/2014,30.125,45.25,6.7125,1007.5
4/7/2014,27.25,47.625,12.9625,1009.625
4/8/2014,25.75,41.875,12.725,1010.375
4/9/2014,25.75,35.25,12.7375,1010.25
4/10/2014,26.375,29.25,12.500000000000002,1010.875
